# real space correlation function weights for Xi_+ in Real space
# lowest theta boundary = 2.0
# highest theta boundary = 300.0
# number of theta bins = 9
# type of binning = log
# theta[arcmin]      R(theta)
2.057120588664482330e+00 0.000000000000000000e+00
2.057223667087944463e+00 0.000000000000000000e+00
2.057326750676471860e+00 0.000000000000000000e+00
2.057429839430322982e+00 0.000000000000000000e+00
2.057532933349756288e+00 0.000000000000000000e+00
2.057636032435031126e+00 0.000000000000000000e+00
2.057739136686406400e+00 0.000000000000000000e+00
2.057842246104140571e+00 0.000000000000000000e+00
2.057945360688492986e+00 0.000000000000000000e+00
2.058048480439722105e+00 0.000000000000000000e+00
2.058151605358086833e+00 0.000000000000000000e+00
2.058254735443846517e+00 0.000000000000000000e+00
2.058357870697260061e+00 0.000000000000000000e+00
2.058461011118585482e+00 0.000000000000000000e+00
2.058564156708083015e+00 0.000000000000000000e+00
2.058667307466010676e+00 0.000000000000000000e+00
2.058770463392627814e+00 0.000000000000000000e+00
2.058873624488193776e+00 0.000000000000000000e+00
2.058976790752966579e+00 0.000000000000000000e+00
2.059079962187206458e+00 0.000000000000000000e+00
2.059183138791171430e+00 0.000000000000000000e+00
2.059286320565121287e+00 0.000000000000000000e+00
2.059389507509314488e+00 0.000000000000000000e+00
2.059492699624010381e+00 0.000000000000000000e+00
2.059595896909468316e+00 0.000000000000000000e+00
2.059699099365946751e+00 0.000000000000000000e+00
2.059802306993705479e+00 0.000000000000000000e+00
2.059905519793002959e+00 0.000000000000000000e+00
2.060008737764098985e+00 0.000000000000000000e+00
2.060111960907252460e+00 0.000000000000000000e+00
2.060215189222722287e+00 0.000000000000000000e+00
2.060318422710767816e+00 0.000000000000000000e+00
2.060421661371648394e+00 0.000000000000000000e+00
2.060524905205622925e+00 0.000000000000000000e+00
2.060628154212951202e+00 0.000000000000000000e+00
2.060731408393891684e+00 0.000000000000000000e+00
2.060834667748703719e+00 0.000000000000000000e+00
2.060937932277647100e+00 0.000000000000000000e+00
2.061041201980980730e+00 0.000000000000000000e+00
2.061144476858964403e+00 0.000000000000000000e+00
2.061247756911856133e+00 0.000000000000000000e+00
2.061351042139916601e+00 0.000000000000000000e+00
2.061454332543404711e+00 0.000000000000000000e+00
2.061557628122579366e+00 0.000000000000000000e+00
2.061660928877699916e+00 0.000000000000000000e+00
2.061764234809026153e+00 0.000000000000000000e+00
2.061867545916817424e+00 0.000000000000000000e+00
2.061970862201333077e+00 0.000000000000000000e+00
2.062074183662832461e+00 0.000000000000000000e+00
2.062177510301574923e+00 0.000000000000000000e+00
2.062280842117819812e+00 0.000000000000000000e+00
2.062384179111826477e+00 0.000000000000000000e+00
2.062487521283854708e+00 0.000000000000000000e+00
2.062590868634163854e+00 0.000000000000000000e+00
2.062694221163013264e+00 0.000000000000000000e+00
2.062797578870662285e+00 0.000000000000000000e+00
2.062900941757370710e+00 0.000000000000000000e+00
2.063004309823398330e+00 0.000000000000000000e+00
2.063107683069004050e+00 0.000000000000000000e+00
2.063211061494447662e+00 0.000000000000000000e+00
2.063314445099988514e+00 0.000000000000000000e+00
2.063417833885886843e+00 0.000000000000000000e+00
2.063521227852401552e+00 0.000000000000000000e+00
2.063624626999792433e+00 0.000000000000000000e+00
2.063728031328318835e+00 0.000000000000000000e+00
2.063831440838240994e+00 0.000000000000000000e+00
2.063934855529818257e+00 0.000000000000000000e+00
2.064038275403309974e+00 0.000000000000000000e+00
2.064141700458975937e+00 0.000000000000000000e+00
2.064245130697075936e+00 0.000000000000000000e+00
2.064348566117869765e+00 0.000000000000000000e+00
2.064452006721616772e+00 0.000000000000000000e+00
2.064555452508577194e+00 0.000000000000000000e+00
2.064658903479010377e+00 0.000000000000000000e+00
2.064762359633176114e+00 0.000000000000000000e+00
2.064865820971333754e+00 0.000000000000000000e+00
2.064969287493743533e+00 0.000000000000000000e+00
2.065072759200665686e+00 0.000000000000000000e+00
2.065176236092358675e+00 0.000000000000000000e+00
2.065279718169083623e+00 0.000000000000000000e+00
2.065383205431099434e+00 0.000000000000000000e+00
2.065486697878666789e+00 0.000000000000000000e+00
2.065590195512044591e+00 0.000000000000000000e+00
2.065693698331493078e+00 0.000000000000000000e+00
2.065797206337272485e+00 0.000000000000000000e+00
2.065900719529642160e+00 0.000000000000000000e+00
2.066004237908862340e+00 0.000000000000000000e+00
2.066107761475192817e+00 0.000000000000000000e+00
2.066211290228893382e+00 0.000000000000000000e+00
2.066314824170223829e+00 0.000000000000000000e+00
2.066418363299444838e+00 0.000000000000000000e+00
2.066521907616815312e+00 0.000000000000000000e+00
2.066625457122595932e+00 0.000000000000000000e+00
2.066729011817046935e+00 0.000000000000000000e+00
2.066832571700427224e+00 0.000000000000000000e+00
2.066936136772997923e+00 0.000000000000000000e+00
2.067039707035018381e+00 0.000000000000000000e+00
2.067143282486749278e+00 0.000000000000000000e+00
2.067246863128449963e+00 0.000000000000000000e+00
2.067350448960380671e+00 0.000000000000000000e+00
2.067454039982801639e+00 0.000000000000000000e+00
2.067557636195972659e+00 0.000000000000000000e+00
2.067661237600154411e+00 0.000000000000000000e+00
2.067764844195606688e+00 0.000000000000000000e+00
2.067868455982589282e+00 0.000000000000000000e+00
2.067972072961362873e+00 0.000000000000000000e+00
2.068075695132187253e+00 0.000000000000000000e+00
2.068179322495322658e+00 0.000000000000000000e+00
2.068282955051029326e+00 0.000000000000000000e+00
2.068386592799567492e+00 0.000000000000000000e+00
2.068490235741197392e+00 0.000000000000000000e+00
2.068593883876179262e+00 0.000000000000000000e+00
2.068697537204772896e+00 0.000000000000000000e+00
2.068801195727238973e+00 0.000000000000000000e+00
2.068904859443837729e+00 0.000000000000000000e+00
2.069008528354828957e+00 0.000000000000000000e+00
2.069112202460473782e+00 0.000000000000000000e+00
2.069215881761031994e+00 0.000000000000000000e+00
2.069319566256763387e+00 0.000000000000000000e+00
2.069423255947929530e+00 0.000000000000000000e+00
2.069526950834789769e+00 0.000000000000000000e+00
2.069630650917604786e+00 0.000000000000000000e+00
2.069734356196634817e+00 0.000000000000000000e+00
2.069838066672140098e+00 0.000000000000000000e+00
2.069941782344381753e+00 0.000000000000000000e+00
2.070045503213619131e+00 0.000000000000000000e+00
2.070149229280113357e+00 0.000000000000000000e+00
2.070252960544124665e+00 0.000000000000000000e+00
2.070356697005913738e+00 0.000000000000000000e+00
2.070460438665740810e+00 0.000000000000000000e+00
2.070564185523866119e+00 0.000000000000000000e+00
2.070667937580550344e+00 0.000000000000000000e+00
2.070771694836053722e+00 0.000000000000000000e+00
2.070875457290637378e+00 0.000000000000000000e+00
2.070979224944561103e+00 0.000000000000000000e+00
2.071082997798086023e+00 0.000000000000000000e+00
2.071186775851472373e+00 0.000000000000000000e+00
2.071290559104980833e+00 0.000000000000000000e+00
2.071394347558872084e+00 0.000000000000000000e+00
2.071498141213406363e+00 0.000000000000000000e+00
2.071601940068844350e+00 0.000000000000000000e+00
2.071705744125446724e+00 0.000000000000000000e+00
2.071809553383474167e+00 0.000000000000000000e+00
2.071913367843187359e+00 0.000000000000000000e+00
2.072017187504846980e+00 0.000000000000000000e+00
2.072121012368713266e+00 0.000000000000000000e+00
2.072224842435047343e+00 0.000000000000000000e+00
2.072328677704109889e+00 0.000000000000000000e+00
2.072432518176161587e+00 0.000000000000000000e+00
2.072536363851462227e+00 0.000000000000000000e+00
2.072640214730274266e+00 0.000000000000000000e+00
2.072744070812857053e+00 0.000000000000000000e+00
2.072847932099471713e+00 0.000000000000000000e+00
2.072951798590378925e+00 0.000000000000000000e+00
2.073055670285839813e+00 0.000000000000000000e+00
2.073159547186115059e+00 0.000000000000000000e+00
2.073263429291465343e+00 0.000000000000000000e+00
2.073367316602151345e+00 0.000000000000000000e+00
2.073471209118434633e+00 0.000000000000000000e+00
2.073575106840575000e+00 0.000000000000000000e+00
2.073679009768833570e+00 0.000000000000000000e+00
2.073782917903471912e+00 0.000000000000000000e+00
2.073886831244750262e+00 0.000000000000000000e+00
2.073990749792929744e+00 0.000000000000000000e+00
2.074094673548271039e+00 0.000000000000000000e+00
2.074198602511035272e+00 0.000000000000000000e+00
2.074302536681483566e+00 0.000000000000000000e+00
2.074406476059876603e+00 0.000000000000000000e+00
2.074510420646475062e+00 0.000000000000000000e+00
2.074614370441540512e+00 0.000000000000000000e+00
2.074718325445333633e+00 0.000000000000000000e+00
2.074822285658115550e+00 0.000000000000000000e+00
2.074926251080146944e+00 0.000000000000000000e+00
2.075030221711688938e+00 0.000000000000000000e+00
2.075134197553003101e+00 0.000000000000000000e+00
2.075238178604350114e+00 0.000000000000000000e+00
2.075342164865990657e+00 0.000000000000000000e+00
2.075446156338186299e+00 0.000000000000000000e+00
2.075550153021198163e+00 0.000000000000000000e+00
2.075654154915286931e+00 0.000000000000000000e+00
2.075758162020714170e+00 0.000000000000000000e+00
2.075862174337741006e+00 0.000000000000000000e+00
2.075966191866628119e+00 0.000000000000000000e+00
2.076070214607637077e+00 0.000000000000000000e+00
2.076174242561029004e+00 0.000000000000000000e+00
2.076278275727064582e+00 0.000000000000000000e+00
2.076382314106005822e+00 0.000000000000000000e+00
2.076486357698113405e+00 0.000000000000000000e+00
2.076590406503648900e+00 0.000000000000000000e+00
2.076694460522872987e+00 0.000000000000000000e+00
2.076798519756047234e+00 0.000000000000000000e+00
2.076902584203433211e+00 0.000000000000000000e+00
2.077006653865291597e+00 0.000000000000000000e+00
2.077110728741884405e+00 0.000000000000000000e+00
2.077214808833471871e+00 0.000000000000000000e+00
2.077318894140316452e+00 0.000000000000000000e+00
2.077422984662678829e+00 0.000000000000000000e+00
2.077527080400820569e+00 0.000000000000000000e+00
2.077631181355002798e+00 0.000000000000000000e+00
2.077735287525487085e+00 0.000000000000000000e+00
2.077839398912534996e+00 0.000000000000000000e+00
2.077943515516407214e+00 0.000000000000000000e+00
2.078047637337365749e+00 0.000000000000000000e+00
2.078151764375672172e+00 0.000000000000000000e+00
2.078255896631587607e+00 0.000000000000000000e+00
2.078360034105373177e+00 0.000000000000000000e+00
2.078464176797290897e+00 0.000000000000000000e+00
2.078568324707601889e+00 0.000000000000000000e+00
2.078672477836567722e+00 0.000000000000000000e+00
2.078776636184449966e+00 0.000000000000000000e+00
2.078880799751510189e+00 0.000000000000000000e+00
2.078984968538009959e+00 0.000000000000000000e+00
2.079089142544210400e+00 0.000000000000000000e+00
2.079193321770373526e+00 0.000000000000000000e+00
2.079297506216760461e+00 0.000000000000000000e+00
2.079401695883633217e+00 0.000000000000000000e+00
2.079505890771253362e+00 0.000000000000000000e+00
2.079610090879882023e+00 0.000000000000000000e+00
2.079714296209781210e+00 0.000000000000000000e+00
2.079818506761212493e+00 0.000000000000000000e+00
2.079922722534437440e+00 0.000000000000000000e+00
2.080026943529718064e+00 0.000000000000000000e+00
2.080131169747315489e+00 0.000000000000000000e+00
2.080235401187491284e+00 0.000000000000000000e+00
2.080339637850507906e+00 0.000000000000000000e+00
2.080443879736626478e+00 0.000000000000000000e+00
2.080548126846109014e+00 0.000000000000000000e+00
2.080652379179217082e+00 0.000000000000000000e+00
2.080756636736212251e+00 0.000000000000000000e+00
2.080860899517356977e+00 0.000000000000000000e+00
2.080965167522911941e+00 0.000000000000000000e+00
2.081069440753140043e+00 0.000000000000000000e+00
2.081173719208302408e+00 0.000000000000000000e+00
2.081278002888660605e+00 0.000000000000000000e+00
2.081382291794477535e+00 0.000000000000000000e+00
2.081486585926013877e+00 0.000000000000000000e+00
2.081590885283532089e+00 0.000000000000000000e+00
2.081695189867293738e+00 0.000000000000000000e+00
2.081799499677561283e+00 0.000000000000000000e+00
2.081903814714595846e+00 0.000000000000000000e+00
2.082008134978659886e+00 0.000000000000000000e+00
2.082112460470015414e+00 0.000000000000000000e+00
2.082216791188923555e+00 0.000000000000000000e+00
2.082321127135647210e+00 0.000000000000000000e+00
2.082425468310447503e+00 0.000000000000000000e+00
2.082529814713586891e+00 0.000000000000000000e+00
2.082634166345327387e+00 0.000000000000000000e+00
2.082738523205931003e+00 0.000000000000000000e+00
2.082842885295659308e+00 0.000000000000000000e+00
2.082947252614774758e+00 0.000000000000000000e+00
2.083051625163538922e+00 0.000000000000000000e+00
2.083156002942214702e+00 0.000000000000000000e+00
2.083260385951063220e+00 0.000000000000000000e+00
2.083364774190347379e+00 0.000000000000000000e+00
2.083469167660328747e+00 0.000000000000000000e+00
2.083573566361269336e+00 0.000000000000000000e+00
2.083677970293431159e+00 0.000000000000000000e+00
2.083782379457077560e+00 0.000000000000000000e+00
2.083886793852468777e+00 0.000000000000000000e+00
2.083991213479868598e+00 0.000000000000000000e+00
2.084095638339538148e+00 0.000000000000000000e+00
2.084200068431740327e+00 0.000000000000000000e+00
2.084304503756736704e+00 0.000000000000000000e+00
2.084408944314789736e+00 0.000000000000000000e+00
2.084513390106161879e+00 0.000000000000000000e+00
2.084617841131115146e+00 0.000000000000000000e+00
2.084722297389911549e+00 0.000000000000000000e+00
2.084826758882813991e+00 0.000000000000000000e+00
2.084931225610084038e+00 0.000000000000000000e+00
2.085035697571984148e+00 0.000000000000000000e+00
2.085140174768777221e+00 0.000000000000000000e+00
2.085244657200724827e+00 0.000000000000000000e+00
2.085349144868089422e+00 0.000000000000000000e+00
2.085453637771133462e+00 0.000000000000000000e+00
2.085558135910119404e+00 0.000000000000000000e+00
2.085662639285309705e+00 0.000000000000000000e+00
2.085767147896966378e+00 0.000000000000000000e+00
2.085871661745352323e+00 0.000000000000000000e+00
2.085976180830729110e+00 0.000000000000000000e+00
2.086080705153360082e+00 0.000000000000000000e+00
2.086185234713507253e+00 0.000000000000000000e+00
2.086289769511432635e+00 0.000000000000000000e+00
2.086394309547399573e+00 0.000000000000000000e+00
2.086498854821669635e+00 0.000000000000000000e+00
2.086603405334506167e+00 0.000000000000000000e+00
2.086707961086170737e+00 0.000000000000000000e+00
2.086812522076926690e+00 0.000000000000000000e+00
2.086917088307036039e+00 0.000000000000000000e+00
2.087021659776761684e+00 0.000000000000000000e+00
2.087126236486365638e+00 0.000000000000000000e+00
2.087230818436111246e+00 0.000000000000000000e+00
2.087335405626260521e+00 0.000000000000000000e+00
2.087439998057075918e+00 0.000000000000000000e+00
2.087544595728820340e+00 0.000000000000000000e+00
2.087649198641756687e+00 0.000000000000000000e+00
2.087753806796146527e+00 0.000000000000000000e+00
2.087858420192253650e+00 0.000000000000000000e+00
2.087963038830340512e+00 0.000000000000000000e+00
2.088067662710669126e+00 0.000000000000000000e+00
2.088172291833502836e+00 0.000000000000000000e+00
2.088276926199104100e+00 0.000000000000000000e+00
2.088381565807735374e+00 0.000000000000000000e+00
2.088486210659659559e+00 0.000000000000000000e+00
2.088590860755139555e+00 0.000000000000000000e+00
2.088695516094438265e+00 0.000000000000000000e+00
2.088800176677817699e+00 0.000000000000000000e+00
2.088904842505541204e+00 0.000000000000000000e+00
2.089009513577871680e+00 0.000000000000000000e+00
2.089114189895071583e+00 0.000000000000000000e+00
2.089218871457403814e+00 0.000000000000000000e+00
2.089323558265131275e+00 0.000000000000000000e+00
2.089428250318516422e+00 0.000000000000000000e+00
2.089532947617823044e+00 0.000000000000000000e+00
2.089637650163312710e+00 0.000000000000000000e+00
2.089742357955249652e+00 0.000000000000000000e+00
2.089847070993895439e+00 0.000000000000000000e+00
2.089951789279514305e+00 0.000000000000000000e+00
2.090056512812367817e+00 0.000000000000000000e+00
2.090161241592719765e+00 0.000000000000000000e+00
2.090265975620833050e+00 0.000000000000000000e+00
2.090370714896970572e+00 0.000000000000000000e+00
2.090475459421394788e+00 0.000000000000000000e+00
2.090580209194369488e+00 0.000000000000000000e+00
2.090684964216157127e+00 0.000000000000000000e+00
2.090789724487021051e+00 0.000000000000000000e+00
2.090894490007223716e+00 0.000000000000000000e+00
2.090999260777028468e+00 0.000000000000000000e+00
2.091104036796698651e+00 0.000000000000000000e+00
2.091208818066497166e+00 0.000000000000000000e+00
2.091313604586686914e+00 0.000000000000000000e+00
2.091418396357531240e+00 0.000000000000000000e+00
2.091523193379293044e+00 0.000000000000000000e+00
2.091627995652235228e+00 0.000000000000000000e+00
2.091732803176621136e+00 0.000000000000000000e+00
2.091837615952714113e+00 0.000000000000000000e+00
2.091942433980777061e+00 0.000000000000000000e+00
2.092047257261073323e+00 0.000000000000000000e+00
2.092152085793866245e+00 0.000000000000000000e+00
