# real space correlation function weights for w in Fourier space
# lowest theta boundary = 2.0
# highest theta boundary = 300.0
# number of theta bins = 9
# type of binning = log
# ell      W(ell)
1.028253321368453932e+00 9.986634613348411849e-01
1.028371711405781985e+00 9.986631536586010327e-01
1.028490115074188083e+00 9.986628459115584056e-01
1.028608532375240969e+00 9.986625380936967611e-01
1.028726963310510945e+00 9.986622302050008892e-01
1.028845407881567420e+00 9.986619222454531375e-01
1.028963866089980472e+00 9.986616142150378517e-01
1.029082337937320180e+00 9.986613061137386005e-01
1.029200823425157063e+00 9.986609979415380645e-01
1.029319322555061422e+00 9.986606896984219217e-01
1.029437835328604223e+00 9.986603813843737409e-01
1.029556361747356208e+00 9.986600729993754255e-01
1.029674901812888566e+00 9.986597645434114323e-01
1.029793455526772261e+00 9.986594560164657741e-01
1.029912022890578926e+00 9.986591474185220196e-01
1.030030603905880193e+00 9.986588387495638486e-01
1.030149198574247915e+00 9.986585300095756068e-01
1.030267806897253946e+00 9.986582211985394197e-01
1.030386428876470362e+00 9.986579123164396332e-01
1.030505064513469682e+00 9.986576033632611482e-01
1.030623713809824205e+00 9.986572943389847579e-01
1.030742376767106894e+00 9.986569852435975836e-01
1.030861053386890491e+00 9.986566760770807516e-01
1.030979743670747961e+00 9.986563668394188298e-01
1.031098447620252712e+00 9.986560575305952758e-01
1.031217165236978150e+00 9.986557481505944356e-01
1.031335896522497686e+00 9.986554386993987675e-01
1.031454641478385392e+00 9.986551291769918404e-01
1.031573400106215121e+00 9.986548195833584440e-01
1.031692172407560726e+00 9.986545099184818142e-01
1.031810958383996946e+00 9.986542001823449644e-01
1.031929758037098299e+00 9.986538903749322404e-01
1.032048571368439083e+00 9.986535804962271001e-01
1.032167398379594481e+00 9.986532705462128900e-01
1.032286239072139455e+00 9.986529605248727348e-01
1.032405093447649413e+00 9.986526504321917574e-01
1.032523961507699317e+00 9.986523402681521944e-01
1.032642843253865239e+00 9.986520300327379474e-01
1.032761738687722808e+00 9.986517197259324741e-01
1.032880647810847874e+00 9.986514093477197873e-01
1.032999570624816732e+00 9.986510988980830117e-01
1.033118507131205677e+00 9.986507883770068261e-01
1.033237457331591003e+00 9.986504777844732450e-01
1.033356421227549671e+00 9.986501671204670583e-01
1.033475398820658420e+00 9.986498563849709464e-01
1.033594390112494210e+00 9.986495455779688113e-01
1.033713395104634447e+00 9.986492346994442215e-01
1.033832413798656535e+00 9.986489237493816340e-01
1.033951446196137880e+00 9.986486127277622860e-01
1.034070492298656552e+00 9.986483016345720776e-01
1.034189552107790400e+00 9.986479904697934673e-01
1.034308625625117273e+00 9.986476792334095798e-01
1.034427712852215908e+00 9.986473679254053160e-01
1.034546813790664377e+00 9.986470565457633564e-01
1.034665928442041860e+00 9.986467450944670476e-01
1.034785056807926873e+00 9.986464335714997365e-01
1.034904198889898597e+00 9.986461219768455466e-01
1.035023354689536212e+00 9.986458103104889350e-01
1.035142524208419124e+00 9.986454985724113609e-01
1.035261707448126955e+00 9.986451867625972811e-01
1.035380904410239555e+00 9.986448748810297094e-01
1.035500115096336771e+00 9.986445629276928804e-01
1.035619339507998671e+00 9.986442509025702519e-01
1.035738577646805769e+00 9.986439388056456146e-01
1.035857829514338579e+00 9.986436266369015380e-01
1.035977095112177393e+00 9.986433143963218129e-01
1.036096374441903611e+00 9.986430020838893418e-01
1.036215667505097970e+00 9.986426896995896918e-01
1.036334974303341649e+00 9.986423772434036561e-01
1.036454294838216272e+00 9.986420647153166907e-01
1.036573629111303463e+00 9.986417521153109211e-01
1.036692977124184845e+00 9.986414394433706931e-01
1.036812338878442263e+00 9.986411266994794644e-01
1.036931714375658009e+00 9.986408138836199155e-01
1.037051103617414594e+00 9.986405009957770584e-01
1.037170506605294085e+00 9.986401880359323524e-01
1.037289923340879660e+00 9.986398750040699213e-01
1.037409353825753833e+00 9.986395619001738888e-01
1.037528798061499780e+00 9.986392487242277127e-01
1.037648256049700679e+00 9.986389354762140735e-01
1.037767727791939931e+00 9.986386221561164289e-01
1.037887213289801380e+00 9.986383087639180145e-01
1.038006712544868426e+00 9.986379952996030651e-01
1.038126225558725357e+00 9.986376817631558156e-01
1.038245752332956240e+00 9.986373681545572811e-01
1.038365292869145140e+00 9.986370544737925847e-01
1.038484847168877012e+00 9.986367407208442959e-01
